VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2019-06-01 00:29:31,2019-06-01 00:33:54,1,1.0,1,N,141,263,1,5.5,3.0,0.5,1.0,0.0,0.3,10.3,2.5
1,2019-06-01 00:36:44,2019-06-01 01:00:34,4,5.4,1,N,263,79,2,21.0,3.0,0.5,0.0,0.0,0.3,24.8,2.5
2,2019-06-01 00:12:46,2019-06-01 00:26:52,2,3.73,1,N,148,170,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
2,2019-06-01 00:28:55,2019-06-01 00:28:59,2,0.0,1,N,170,170,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
2,2019-06-01 00:33:18,2019-06-01 00:33:36,1,0.0,1,N,170,170,1,2.5,0.5,0.5,15.0,0.0,0.3,21.3,2.5
2,2019-06-01 00:43:01,2019-06-01 00:51:35,2,2.31,1,N,230,107,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2019-06-01 00:59:11,2019-06-01 01:03:28,2,0.41,1,N,234,234,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
1,2019-06-01 00:03:02,2019-06-01 00:15:46,1,1.4,1,N,246,230,2,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
1,2019-06-01 00:37:12,2019-06-01 01:21:54,1,15.3,2,N,10,143,1,52.0,2.5,0.5,7.0,0.0,0.3,62.3,2.5
2,2019-06-01 00:24:05,2019-06-01 00:32:45,2,1.3,1,N,79,249,1,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2,2019-06-01 00:33:19,2019-06-01 01:18:25,2,7.69,1,N,114,179,2,31.5,0.5,0.5,0.0,0.0,0.3,35.3,2.5
2,2019-06-01 00:02:46,2019-06-01 00:06:22,3,0.82,1,N,237,162,1,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
2,2019-06-01 00:12:02,2019-06-01 00:17:20,3,1.48,1,N,237,236,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2019-06-01 00:19:14,2019-06-01 00:22:01,3,0.7,1,N,236,237,1,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
2,2019-06-01 00:36:32,2019-06-01 00:45:02,4,2.33,1,N,151,116,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0
1,2019-06-01 00:24:28,2019-06-01 01:01:25,1,19.4,2,N,132,237,2,52.0,2.5,0.5,0.0,0.0,0.3,55.3,2.5
1,2019-06-01 00:08:43,2019-06-01 00:15:11,1,1.1,1,N,141,162,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
1,2019-06-01 00:17:05,2019-06-01 00:41:57,0,3.3,1,N,162,148,1,17.0,3.0,0.5,4.15,0.0,0.3,24.95,2.5
1,2019-06-01 00:45:28,2019-06-01 00:48:54,0,0.6,1,N,148,114,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2019-06-01 00:50:47,2019-06-01 00:57:29,0,1.5,1,N,114,234,1,7.0,3.0,0.5,1.0,0.0,0.3,11.8,2.5
1,2019-06-01 00:59:26,2019-06-01 01:10:14,0,1.4,1,N,234,158,1,8.5,3.0,0.5,2.5,0.0,0.3,14.8,2.5
2,2019-06-01 00:12:06,2019-06-01 00:16:02,1,1.24,1,N,41,42,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
2,2019-06-01 00:22:11,2019-06-01 00:42:18,1,4.72,1,N,41,162,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2019-06-01 00:43:52,2019-06-01 00:49:02,1,1.56,1,N,162,236,1,6.5,0.5,0.5,2.58,0.0,0.3,12.88,2.5
2,2019-06-01 00:57:40,2019-06-01 01:08:24,1,2.47,1,N,239,152,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2019-06-01 00:11:01,2019-06-01 00:28:32,1,2.76,1,N,125,48,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
1,2019-06-01 00:12:58,2019-06-01 00:24:22,1,2.1,1,N,148,170,1,10.0,3.0,0.5,2.5,0.0,0.3,16.3,2.5
1,2019-06-01 00:30:50,2019-06-01 00:40:06,1,2.2,1,N,170,141,1,9.0,3.0,0.5,2.0,0.0,0.3,14.8,2.5
1,2019-06-01 00:44:20,2019-06-01 00:58:05,1,5.1,1,N,140,79,1,17.0,3.0,0.5,3.0,0.0,0.3,23.8,2.5
1,2019-06-01 00:59:07,2019-06-01 01:04:59,1,1.7,1,N,79,164,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
2,2019-06-01 00:43:54,2019-06-01 01:02:52,1,3.28,1,N,36,264,1,13.0,0.5,0.5,1.0,0.0,0.3,15.3,0.0
1,2019-06-01 00:08:51,2019-06-01 00:14:40,1,0.6,1,N,179,7,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
2,2019-06-01 00:11:37,2019-06-01 00:35:36,5,3.35,1,N,162,144,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2019-06-01 00:46:35,2019-06-01 01:09:51,6,4.65,1,N,125,141,1,18.0,0.5,0.5,2.0,0.0,0.3,23.8,2.5
1,2019-06-01 00:05:47,2019-06-01 00:26:10,1,6.5,1,N,261,163,2,20.5,3.0,0.5,0.0,0.0,0.3,24.3,2.5
1,2019-06-01 00:35:29,2019-06-01 00:40:03,2,0.9,1,N,230,186,2,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1,2019-06-01 00:42:53,2019-06-01 00:49:54,2,1.2,1,N,186,249,1,6.5,3.0,0.5,2.0,0.0,0.3,12.3,2.5
1,2019-06-01 00:51:38,2019-06-01 01:02:39,2,1.4,1,N,249,68,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1,2019-06-01 00:21:00,2019-06-01 00:30:49,1,1.5,1,N,148,87,1,8.5,3.0,0.5,1.5,0.0,0.3,13.8,2.5
1,2019-06-01 00:53:07,2019-06-01 01:01:04,2,1.6,1,N,45,113,1,8.0,3.0,0.5,2.0,0.0,0.3,13.8,2.5
2,2019-06-01 00:03:41,2019-06-01 00:07:20,1,0.65,1,N,166,166,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
2,2019-06-01 00:14:06,2019-06-01 00:36:39,1,5.52,1,N,166,107,1,20.0,0.5,0.5,3.3,0.0,0.3,27.1,2.5
2,2019-06-01 00:37:38,2019-06-01 00:49:06,1,1.83,1,N,107,249,1,9.5,0.5,0.5,1.0,0.0,0.3,14.3,2.5
2,2019-06-01 00:08:17,2019-06-01 00:41:14,2,5.16,1,N,163,261,1,23.5,0.5,0.5,0.0,0.0,0.3,27.3,2.5
2,2019-06-01 00:42:17,2019-06-01 00:50:09,1,1.65,1,N,261,144,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2019-06-01 00:50:55,2019-06-01 00:59:05,1,1.22,1,N,144,232,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1,2019-06-01 00:04:20,2019-06-01 00:10:36,1,1.6,1,N,43,239,1,7.5,3.0,0.5,1.5,0.0,0.3,12.8,2.5
2,2019-06-01 00:08:47,2019-06-01 00:19:23,1,1.58,1,N,107,114,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2019-06-01 00:19:59,2019-06-01 00:50:02,1,5.04,1,N,114,114,2,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
2,2019-06-01 00:51:28,2019-06-01 01:02:41,3,2.65,1,N,114,233,1,10.5,0.5,0.5,1.7,0.0,0.3,16.0,2.5
1,2019-06-01 00:03:46,2019-06-01 00:08:43,1,0.7,1,N,230,162,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2019-06-01 00:19:28,2019-06-01 00:36:15,1,3.1,1,N,161,238,1,14.0,3.0,0.5,1.0,0.0,0.3,18.8,2.5
1,2019-06-01 00:41:18,2019-06-01 00:47:48,1,0.9,1,N,239,236,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
1,2019-06-01 00:50:36,2019-06-01 00:54:08,1,0.6,1,N,236,263,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
2,2019-06-01 00:00:35,2019-06-01 00:25:22,1,11.23,1,N,239,241,1,33.0,0.5,0.5,5.0,2.8,0.3,44.6,2.5
2,2019-06-01 00:54:13,2019-06-01 01:00:15,1,1.3,1,N,163,170,1,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2019-06-01 00:01:56,2019-06-01 00:09:18,2,1.19,1,N,148,249,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2019-06-01 00:10:42,2019-06-01 00:49:57,2,6.93,1,N,249,85,1,28.0,0.5,0.5,4.0,0.0,0.3,35.8,2.5
1,2019-06-01 00:04:43,2019-06-01 00:15:44,1,1.5,1,N,79,90,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
1,2019-06-01 00:23:03,2019-06-01 00:34:53,1,1.3,1,N,249,90,3,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
1,2019-06-01 00:44:22,2019-06-01 01:04:47,1,9.3,1,N,48,127,1,28.0,3.0,0.5,6.35,0.0,0.3,38.15,2.5
2,2019-06-01 00:05:44,2019-06-01 00:27:14,1,2.67,1,N,140,107,1,15.5,0.5,0.5,3.0,0.0,0.3,22.3,2.5
2,2019-06-01 00:32:39,2019-06-01 00:34:39,1,0.37,1,N,170,170,2,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2,2019-06-01 00:52:26,2019-06-01 00:59:09,1,1.4,1,N,140,236,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
1,2019-06-01 00:05:30,2019-06-01 00:33:13,1,4.8,1,N,170,13,1,20.5,3.0,0.5,0.0,0.0,0.3,24.3,2.5
2,2019-06-01 00:10:22,2019-06-01 00:13:38,1,0.56,1,N,68,90,1,4.0,0.5,0.5,1.5,0.0,0.3,9.3,2.5
2,2019-06-01 00:21:10,2019-06-01 00:30:42,1,2.79,1,N,246,143,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:37:56,2019-06-01 00:45:50,1,2.14,1,N,239,41,1,8.5,0.5,0.5,1.84,0.0,0.3,14.14,2.5
2,2019-06-01 00:55:04,2019-06-01 01:10:29,1,4.48,1,N,142,224,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
1,2019-06-01 00:00:38,2019-06-01 00:05:39,1,2.0,1,N,141,74,1,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1,2019-06-01 00:06:48,2019-06-01 00:20:03,1,6.8,1,N,74,4,1,20.5,3.0,0.5,0.0,0.0,0.3,24.3,2.5
1,2019-06-01 00:25:06,2019-06-01 00:36:51,1,1.8,1,N,4,90,1,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1,2019-06-01 00:41:16,2019-06-01 00:52:51,1,1.9,1,N,90,144,2,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
1,2019-06-01 00:53:20,2019-06-01 00:57:58,1,1.2,1,N,144,87,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2019-06-01 00:31:01,2019-06-01 00:58:13,1,18.5,2,N,132,262,1,52.0,2.5,0.5,10.0,6.12,0.3,71.42,2.5
1,2019-06-01 00:05:39,2019-06-01 00:08:02,1,0.4,1,Y,238,239,1,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
1,2019-06-01 00:17:33,2019-06-01 01:07:38,2,4.8,1,Y,230,179,1,30.5,3.0,0.5,6.85,0.0,0.3,41.15,2.5
2,2019-06-01 00:25:44,2019-06-01 00:35:48,1,2.22,1,N,239,48,1,10.0,0.5,0.5,1.0,0.0,0.3,14.8,2.5
2,2019-06-01 00:43:23,2019-06-01 01:18:08,1,4.72,1,N,230,226,1,23.0,0.5,0.5,0.0,0.0,0.3,26.8,2.5
1,2019-06-01 00:08:51,2019-06-01 00:44:36,1,8.5,1,N,255,75,1,31.0,3.0,0.5,6.95,0.0,0.3,41.75,2.5
1,2019-06-01 00:52:28,2019-06-01 00:58:28,1,1.7,1,N,237,164,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
2,2019-06-01 00:14:08,2019-06-01 00:27:08,2,2.67,1,N,255,17,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,0.0
2,2019-06-01 00:45:11,2019-06-01 00:55:10,2,2.07,1,N,114,88,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1,2019-06-01 00:18:59,2019-06-01 00:19:36,1,0.0,5,N,90,90,1,61.0,0.0,0.0,9.0,0.0,0.3,70.3,0.0
2,2019-06-01 00:06:46,2019-06-01 00:08:12,4,0.0,1,N,265,264,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
1,2019-06-01 00:32:21,2019-06-01 01:06:58,1,22.3,2,N,132,244,1,52.0,0.0,0.5,2.0,6.12,0.3,60.92,0.0
1,2019-06-01 00:19:23,2019-06-01 00:34:04,2,1.5,1,N,249,234,1,11.0,3.0,0.5,2.22,0.0,0.3,17.02,2.5
1,2019-06-01 00:37:46,2019-06-01 00:47:59,4,2.3,1,N,164,141,1,10.0,3.0,0.5,3.45,0.0,0.3,17.25,2.5
1,2019-06-01 00:17:47,2019-06-01 00:21:43,1,0.7,1,N,163,50,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1,2019-06-01 00:41:33,2019-06-01 00:56:41,1,2.7,1,N,246,229,1,12.0,3.0,0.5,3.16,0.0,0.3,18.96,2.5
1,2019-06-01 00:19:25,2019-06-01 01:01:21,1,14.7,1,N,132,71,1,46.0,0.5,0.5,5.0,0.0,0.3,52.3,0.0
1,2019-06-01 00:04:55,2019-06-01 00:08:05,1,0.6,1,N,75,236,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2019-06-01 00:12:29,2019-06-01 00:15:32,1,0.5,1,N,236,263,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1,2019-06-01 00:25:48,2019-06-01 00:27:20,1,0.6,1,N,140,141,1,4.0,3.0,0.5,2.0,0.0,0.3,9.8,2.5
1,2019-06-01 00:39:42,2019-06-01 00:45:54,1,1.1,1,N,162,100,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
1,2019-06-01 00:29:31,2019-06-01 00:40:29,1,5.9,1,N,132,203,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,0.0
2,2019-06-01 00:02:00,2019-06-01 00:06:42,1,1.46,1,N,237,75,1,6.5,0.5,0.5,0.5,0.0,0.3,10.8,2.5
2,2019-06-01 00:09:02,2019-06-01 00:11:05,1,0.85,1,N,236,237,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2019-06-01 00:44:20,2019-06-01 01:21:45,1,18.71,2,N,132,158,1,52.0,0.0,0.5,8.0,6.12,0.3,69.42,2.5
2,2019-05-31 23:53:33,2019-06-01 00:05:31,1,2.8,1,N,142,75,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2019-06-01 00:38:01,2019-06-01 01:02:14,1,2.33,1,N,158,234,1,16.0,0.5,0.5,3.0,0.0,0.3,22.8,2.5
2,2019-06-01 00:12:32,2019-06-01 00:31:36,2,10.74,1,N,132,196,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8,0.0
1,2019-06-01 00:06:03,2019-06-01 00:13:48,1,1.4,1,N,48,162,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1,2019-06-01 00:20:55,2019-06-01 01:01:07,1,4.3,1,N,229,179,2,25.0,3.0,0.5,0.0,0.0,0.3,28.8,2.5
1,2019-06-01 00:06:53,2019-06-01 00:18:00,0,1.2,1,N,48,161,1,8.5,3.0,0.5,2.0,0.0,0.3,14.3,2.5
1,2019-06-01 00:30:54,2019-06-01 00:36:14,0,1.1,1,N,230,90,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2019-06-01 00:49:45,2019-06-01 00:53:47,0,1.0,1,N,246,48,1,5.5,3.0,0.5,1.0,0.0,0.3,10.3,2.5
1,2019-06-01 00:24:00,2019-06-01 00:34:28,1,1.1,1,N,234,224,1,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
1,2019-06-01 00:45:05,2019-06-01 01:00:37,1,4.7,1,N,79,236,1,16.0,3.0,0.5,4.95,0.0,0.3,24.75,2.5
1,2019-06-01 00:27:07,2019-06-01 00:34:14,1,1.4,1,N,142,237,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
2,2019-06-01 00:30:59,2019-06-01 01:15:02,1,16.5,1,N,132,55,2,51.5,0.5,0.5,0.0,0.0,0.3,52.8,0.0
2,2019-06-01 00:05:25,2019-06-01 00:26:33,1,4.49,1,N,114,263,1,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5
2,2019-06-01 00:40:59,2019-06-01 00:50:53,1,1.7,1,N,107,249,1,9.0,0.5,0.5,1.5,0.0,0.3,14.3,2.5
2,2019-06-01 00:55:16,2019-06-01 01:03:25,3,1.5,1,N,114,158,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2019-06-01 00:08:33,2019-06-01 00:12:19,1,0.6,1,N,68,48,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2019-06-01 00:16:36,2019-06-01 00:24:30,2,2.08,1,N,48,238,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2019-06-01 00:34:06,2019-06-01 00:46:05,3,1.91,1,N,48,246,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:48:13,2019-06-01 01:00:16,1,2.07,1,N,246,113,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:25:08,2019-06-01 00:43:04,1,3.72,1,N,41,47,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,0.0
2,2019-06-01 00:03:30,2019-06-01 00:34:28,1,4.98,1,N,158,40,1,21.0,0.5,0.5,1.0,0.0,0.3,25.8,2.5
1,2019-06-01 00:07:49,2019-06-01 00:15:31,1,1.8,1,N,151,152,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,0.0
1,2019-06-01 00:36:55,2019-06-01 00:44:03,1,1.8,1,N,239,166,1,8.5,3.0,0.5,2.46,0.0,0.3,14.76,2.5
1,2019-06-01 00:54:36,2019-06-01 01:02:07,1,1.8,1,N,239,236,1,8.0,3.0,0.5,1.0,0.0,0.3,12.8,2.5
1,2019-06-01 00:03:30,2019-06-01 00:05:19,1,0.4,1,N,234,107,1,3.5,3.0,0.5,1.46,0.0,0.3,8.76,2.5
1,2019-06-01 00:07:55,2019-06-01 00:12:02,1,0.4,1,N,234,113,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2019-06-01 00:15:44,2019-06-01 00:21:49,1,1.6,1,N,79,233,1,7.0,3.0,0.5,1.76,0.0,0.3,12.56,2.5
1,2019-06-01 00:22:56,2019-06-01 00:35:35,1,1.1,1,N,233,107,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
1,2019-06-01 00:36:46,2019-06-01 01:04:18,1,7.0,1,N,137,181,1,24.0,3.0,0.5,6.95,0.0,0.3,34.75,2.5
2,2019-06-01 00:47:15,2019-06-01 00:54:40,1,1.48,1,N,42,41,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2,2019-06-01 00:19:46,2019-06-01 00:37:45,1,3.09,1,N,12,33,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2019-06-01 01:02:12,2019-06-01 01:11:06,1,2.13,1,N,90,231,1,8.5,0.5,0.5,1.0,0.0,0.3,13.3,2.5
2,2019-06-01 00:25:50,2019-06-01 00:36:35,1,2.96,1,N,138,129,1,11.5,0.5,0.5,3.84,0.0,0.3,16.64,0.0
2,2019-06-01 00:51:22,2019-06-01 00:51:39,1,0.01,2,N,138,138,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,0.0
2,2019-06-01 00:51:59,2019-06-01 01:27:14,1,7.68,1,N,138,234,1,29.5,0.5,0.5,8.32,0.0,0.3,41.62,2.5
1,2019-06-01 00:59:56,2019-06-01 01:28:18,1,5.5,1,N,263,231,1,21.5,3.0,0.5,0.7,0.0,0.3,26.0,2.5
1,2019-06-01 00:37:43,2019-06-01 00:43:19,1,1.1,1,N,244,116,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,0.0
1,2019-06-01 00:23:19,2019-06-01 00:48:39,1,15.0,1,N,132,7,4,42.0,0.5,0.5,0.0,0.0,0.3,43.3,0.0
1,2019-06-01 00:55:10,2019-06-01 01:18:23,1,3.5,1,N,179,179,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,0.0
1,2019-06-01 00:10:42,2019-06-01 00:16:01,3,1.2,1,N,162,237,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2019-06-01 00:18:11,2019-06-01 00:25:59,1,1.4,1,N,237,239,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
1,2019-06-01 00:28:57,2019-06-01 00:47:50,2,3.8,1,N,239,42,1,16.0,3.0,0.5,3.96,0.0,0.3,23.76,2.5
2,2019-06-01 00:05:51,2019-06-01 00:39:32,1,11.19,1,N,138,188,1,35.0,0.5,0.5,7.26,0.0,0.3,43.56,0.0
1,2019-06-01 00:19:36,2019-06-01 00:31:48,0,2.5,1,N,45,164,1,10.5,3.0,0.5,1.0,0.0,0.3,15.3,2.5
1,2019-06-01 00:34:49,2019-06-01 00:45:14,1,2.6,1,Y,170,236,1,10.5,3.0,0.5,3.0,0.0,0.3,17.3,2.5
2,2019-06-01 00:09:10,2019-06-01 00:11:48,1,0.56,1,N,230,230,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2019-06-01 00:17:06,2019-06-01 00:36:30,1,3.71,1,N,161,231,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2019-06-01 00:07:17,2019-06-01 00:21:31,3,2.88,1,N,163,107,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1,2019-06-01 00:13:58,2019-06-01 00:17:47,1,0.7,1,N,137,233,1,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2019-06-01 00:18:47,2019-06-01 00:32:00,1,1.4,1,N,233,100,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1,2019-06-01 00:35:18,2019-06-01 00:39:03,1,0.6,1,N,48,48,1,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2019-06-01 00:40:33,2019-06-01 00:47:36,1,1.2,1,N,48,161,1,7.0,3.0,0.5,3.2,0.0,0.3,14.0,2.5
1,2019-06-01 00:54:19,2019-06-01 01:05:13,1,2.9,1,N,230,236,1,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
1,2019-06-01 00:58:05,2019-06-01 01:25:26,1,7.6,1,N,48,36,1,26.5,3.0,0.5,0.0,6.12,0.3,36.42,2.5
1,2019-06-01 00:59:13,2019-06-01 01:36:54,1,12.5,1,Y,132,188,2,39.5,0.5,0.5,0.0,0.0,0.3,40.8,0.0
2,2019-06-01 00:23:56,2019-06-01 00:31:15,1,1.48,1,N,263,229,1,7.5,0.5,0.5,2.0,0.0,0.3,13.3,2.5
2,2019-06-01 00:32:45,2019-06-01 00:38:18,1,1.2,1,N,229,140,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2019-06-01 01:00:11,2019-06-01 01:05:40,1,0.73,1,N,100,170,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
1,2019-06-01 00:19:55,2019-06-01 00:24:36,2,1.3,1,N,79,233,1,6.0,3.0,0.5,0.7,0.0,0.3,10.5,2.5
1,2019-06-01 00:32:13,2019-06-01 01:08:03,1,4.5,1,N,162,7,2,23.0,3.0,0.5,0.0,0.0,0.3,26.8,2.5
2,2019-06-01 00:04:39,2019-06-01 00:10:15,1,3.32,1,N,132,219,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0
2,2019-06-01 00:57:08,2019-06-01 01:29:35,1,19.4,2,N,132,158,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
1,2019-06-01 00:06:20,2019-06-01 00:13:02,1,0.8,1,N,249,144,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2019-06-01 00:14:08,2019-06-01 00:28:50,2,2.6,1,N,144,33,1,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
1,2019-06-01 00:43:56,2019-06-01 01:22:09,3,9.0,1,N,211,116,1,32.0,3.0,0.5,4.2,0.0,0.3,40.0,2.5
2,2019-05-31 23:58:58,2019-06-01 00:16:20,1,2.93,1,N,158,163,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2019-06-01 00:18:46,2019-06-01 00:27:32,1,1.37,1,N,163,164,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2019-06-01 00:33:42,2019-06-01 00:36:56,1,0.25,1,N,164,164,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2019-06-01 00:42:07,2019-06-01 00:46:02,1,0.92,1,N,137,162,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2019-06-01 00:55:37,2019-06-01 01:02:16,1,1.16,1,N,162,142,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2019-06-01 00:04:15,2019-06-01 00:17:34,1,1.51,1,N,249,68,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2,2019-06-01 00:27:29,2019-06-01 00:55:36,1,4.11,1,N,158,33,1,18.5,0.5,0.5,3.0,0.0,0.3,25.3,2.5
2,2019-06-01 00:29:17,2019-06-01 00:48:27,1,5.51,1,N,88,40,2,19.0,0.5,0.5,0.0,6.12,0.3,28.92,2.5
1,2019-06-01 00:22:40,2019-06-01 00:33:22,1,2.8,1,N,7,129,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0
2,2019-06-01 00:51:06,2019-06-01 00:59:50,2,1.26,1,N,163,48,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2019-06-01 00:48:58,2019-06-01 00:54:28,1,0.9,1,N,138,138,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
2,2019-06-01 00:55:25,2019-06-01 01:16:42,1,8.91,1,N,138,151,1,27.0,0.5,0.5,6.88,6.12,0.3,41.3,0.0
1,2019-06-01 00:28:32,2019-06-01 00:35:27,1,0.9,1,N,229,141,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2019-06-01 00:39:11,2019-06-01 00:41:12,1,0.7,1,N,236,236,1,4.5,3.0,0.5,1.0,0.0,0.3,9.3,2.5
1,2019-06-01 00:46:59,2019-06-01 00:49:01,1,0.7,1,N,263,141,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1,2019-06-01 00:53:00,2019-06-01 00:58:28,1,0.9,1,N,263,263,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2019-06-01 00:45:13,2019-06-01 01:22:10,1,19.3,2,N,132,41,1,52.0,0.0,0.5,10.0,6.12,0.3,68.92,0.0
1,2019-06-01 00:24:26,2019-06-01 00:41:16,2,7.6,2,N,82,163,1,52.0,2.5,0.5,0.0,6.12,0.3,61.42,2.5
